label_name,target_hit,target_indices,AP,HR,RR
lung opacity,"[True, True, True, True, True, True, True, True, False, True]","[1305, 2294, 1506, 1539, 2145, 2620, 2133, 1018, 1952, 2433]",0.9888888888888889,0.9,1.0
lung opacity,"[False, True, True, True, True, True, True, False, True, True]","[1950, 2495, 2732, 2087, 743, 2225, 94, 1288, 990, 208]",0.7481150793650794,0.8,0.5
lung opacity,"[False, False, False, True, True, True, True, True, True, True]","[299, 1483, 2877, 1207, 2511, 2618, 1154, 1812, 2010, 2841]",0.5304421768707482,0.7,0.25
lung opacity,"[True, False, True, True, True, True, True, True, True, True]","[1923, 628, 1700, 1466, 848, 2283, 1735, 1163, 1586, 969]",0.8412257495590829,0.9,1.0
lung opacity,"[True, True, False, True, True, True, True, True, True, True]","[3119, 3142, 1834, 3027, 2969, 858, 2760, 2888, 482, 1489]",0.8782627865961199,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2923, 660, 3050, 2310, 538, 477, 2100, 706, 1711, 2526]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, False, True]","[333, 288, 3165, 3069, 1127, 576, 1445, 1805, 1811, 1437]",0.9888888888888889,0.9,1.0
lung opacity,"[True, True, True, True, False, True, True, True, True, True]","[1351, 2928, 2577, 1449, 946, 509, 1340, 1556, 2315, 3035]",0.9282627865961199,0.9,1.0
lung opacity,"[True, True, True, True, True, False, False, True, False, True]","[1588, 2692, 1619, 1726, 2735, 2903, 1377, 3136, 2328, 492]",0.9214285714285715,0.7,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1757, 2948, 1248, 1704, 3013, 1781, 2626, 2335, 296, 1255]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[431, 99, 2442, 756, 2514, 3164, 2818, 997, 2967, 868]",1.0,1.0,1.0
lung opacity,"[True, False, True, True, True, True, True, False, True, True]","[1275, 2267, 878, 1803, 2236, 1927, 512, 1458, 2827, 1967]",0.8106150793650794,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1901, 1881, 2859, 1428, 2110, 99, 2818, 2331, 2888, 2067]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, False]","[2221, 2914, 2174, 1523, 2713, 452, 2579, 2719, 1408, 1930]",1.0,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1478, 1485, 254, 1522, 1498, 2434, 358, 1874, 2632, 1740]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[140, 122, 2127, 965, 1999, 1665, 1731, 1249, 1494, 1567]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2141, 2739, 1252, 2878, 1517, 2056, 2893, 2965, 301, 2727]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, False, False, True, True, True, True]","[3126, 143, 602, 506, 2644, 1078, 1982, 1390, 1900, 693]",0.8802579365079366,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[791, 1086, 362, 667, 1938, 148, 391, 2361, 2171, 2607]",1.0,1.0,1.0
lung opacity,"[True, True, True, False, True, True, True, True, True, True]","[2203, 2993, 2573, 393, 94, 254, 208, 410, 2169, 3149]",0.9060405643738976,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, False, True, False]","[1228, 1906, 1282, 167, 1196, 3177, 1741, 1441, 1081, 1753]",0.9861111111111112,0.8,1.0
lung opacity,"[True, True, True, False, True, True, True, True, True, True]","[297, 1298, 3066, 415, 886, 1415, 242, 2273, 986, 2711]",0.9060405643738976,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[142, 650, 2890, 2898, 2437, 1798, 2689, 1782, 283, 729]",1.0,1.0,1.0
lung opacity,"[True, False, True, True, True, True, True, True, True, True]","[79, 686, 615, 3145, 532, 2750, 790, 2030, 1599, 1250]",0.8412257495590829,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2970, 2204, 1249, 208, 548, 2122, 108, 1941, 743, 1783]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, False, True, True, False, True, True]","[1858, 80, 222, 3177, 589, 2656, 2503, 103, 1769, 1181]",0.908531746031746,0.8,1.0
lung opacity,"[True, True, False, False, True, True, True, True, True, True]","[1376, 1953, 132, 1200, 1040, 2093, 1748, 2534, 1173, 2112]",0.7885912698412698,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[241, 209, 1257, 2052, 1466, 655, 799, 3078, 2236, 1975]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, False, True, True, True, True, True]","[615, 2030, 72, 3145, 686, 1250, 2750, 532, 35, 2953]",0.9282627865961199,0.9,1.0
lung opacity,"[True, True, True, False, False, False, True, True, False, True]","[1961, 2503, 75, 852, 103, 1190, 623, 1769, 2028, 2303]",0.7994047619047618,0.6,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2195, 2859, 141, 329, 2306, 2762, 1702, 568, 2605, 1640]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, False, False, True, False, True, True]","[1957, 3125, 2651, 1295, 1824, 776, 2418, 2644, 2595, 861]",0.8687074829931973,0.7,1.0
lung opacity,"[True, True, True, True, True, True, True, False, True, True]","[475, 1490, 2039, 2983, 277, 1506, 1258, 1946, 1096, 2732]",0.9765432098765433,0.9,1.0
lung opacity,"[True, True, True, True, True, False, True, False, True, True]","[979, 2134, 1167, 110, 1719, 2311, 1797, 549, 349, 2566]",0.9293650793650794,0.8,1.0
lung opacity,"[False, False, True, False, True, True, True, False, True, False]","[747, 1381, 2040, 761, 1453, 2184, 2265, 2278, 721, 2591]",0.4720634920634921,0.5,0.3333333333333333
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1123, 1592, 192, 1129, 1668, 444, 1586, 1931, 579, 1163]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1586, 1948, 3184, 1402, 754, 1168, 2045, 396, 417, 192]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, False, True, True]","[2467, 1340, 1909, 247, 326, 1969, 688, 478, 3107, 516]",0.9765432098765433,0.9,1.0
lung opacity,"[True, True, True, False, True, True, True, True, True, False]","[660, 1145, 724, 726, 175, 517, 2279, 2138, 915, 151]",0.9067956349206349,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2816, 2466, 2338, 3000, 3010, 507, 657, 26, 288, 2647]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, False, True, True, True]","[2398, 1561, 2075, 2946, 1195, 1400, 607, 1034, 964, 1097]",0.9626543209876544,0.9,1.0
lung opacity,"[True, False, True, True, True, True, True, True, True, True]","[1149, 1288, 1545, 3149, 208, 410, 1220, 2970, 45, 528]",0.8412257495590829,0.9,1.0
lung opacity,"[False, False, False, True, False, True, False, False, False, False]","[1409, 2117, 147, 2837, 617, 1659, 908, 1114, 2125, 2780]",0.29166666666666663,0.2,0.25
lung opacity,"[True, True, True, True, True, True, False, True, False, True]","[2791, 2604, 1042, 760, 2395, 867, 2843, 121, 2005, 765]",0.959375,0.8,1.0
lung opacity,"[True, False, True, True, False, True, True, True, True, True]","[808, 2853, 1202, 613, 1503, 2268, 2107, 1506, 2902, 3173]",0.7656746031746031,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1104, 2505, 1844, 3046, 1862, 1808, 2163, 2497, 1509, 1596]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2818, 1901, 60, 431, 2733, 997, 57, 3111, 2617, 1270]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1905, 455, 665, 1666, 769, 1590, 1746, 2285, 2885, 995]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[982, 856, 2396, 1099, 1588, 718, 492, 1902, 2096, 1543]",1.0,1.0,1.0
lung opacity,"[False, True, True, True, True, True, True, True, True, True]","[1114, 1121, 388, 2643, 1619, 2350, 2103, 685, 2373, 1903]",0.7856701940035273,0.9,0.5
lung opacity,"[True, True, False, True, True, False, True, True, True, True]","[1688, 1453, 1094, 655, 878, 560, 901, 2827, 1884, 1275]",0.8240079365079365,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2111, 2079, 444, 622, 150, 1941, 1783, 1394, 821, 3086]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, False, True, True]","[801, 1017, 1790, 318, 3127, 2795, 2234, 2455, 2643, 685]",0.9765432098765433,0.9,1.0
lung opacity,"[False, True, True, True, True, True, True, True, False, True]","[2218, 129, 492, 493, 3113, 1227, 1715, 349, 1576, 2213]",0.7602678571428572,0.8,0.5
lung opacity,"[True, True, False, True, True, True, True, False, True, True]","[2175, 2329, 1028, 2540, 632, 2008, 2384, 2696, 533, 2652]",0.852281746031746,0.8,1.0
lung opacity,"[False, True, True, True, True, True, True, True, True, True]","[1946, 848, 2995, 808, 265, 749, 559, 1408, 1500, 2012]",0.7856701940035273,0.9,0.5
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2605, 3101, 1239, 2762, 2233, 306, 568, 3013, 465, 408]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[3112, 2845, 1968, 1051, 985, 1220, 1212, 45, 1356, 2797]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, False, True, True, True]","[2879, 2453, 1338, 306, 2324, 1053, 977, 1749, 144, 1098]",0.9626543209876544,0.9,1.0
lung opacity,"[True, True, True, True, True, True, False, True, True, True]","[3149, 1408, 706, 2524, 208, 1048, 2407, 528, 1460, 2828]",0.9626543209876544,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[760, 734, 2791, 96, 2733, 1080, 2738, 2110, 2395, 2266]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, False, True, True, True, True, True]","[1494, 64, 2182, 2807, 2438, 9, 170, 1006, 3086, 2640]",0.9282627865961199,0.9,1.0
lung opacity,"[True, False, True, True, True, True, True, False, True, False]","[222, 2001, 1947, 979, 1529, 1961, 2336, 104, 286, 348]",0.8121315192743763,0.7,1.0
lung opacity,"[True, True, True, True, False, True, True, True, True, True]","[1662, 1650, 2020, 2620, 686, 2351, 2136, 1196, 2437, 615]",0.9282627865961199,0.9,1.0
lung opacity,"[False, True, True, True, False, False, True, True, True, True]","[2023, 3175, 1633, 2465, 267, 2655, 622, 2640, 352, 108]",0.6399659863945578,0.7,0.5
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2831, 115, 2491, 502, 2842, 1448, 2233, 1259, 3029, 2578]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2129, 2257, 1595, 3188, 2557, 2762, 465, 966, 2699, 408]",1.0,1.0,1.0
lung opacity,"[False, False, True, False, False, True, True, False, False, True]","[1648, 1084, 110, 549, 338, 349, 979, 2218, 1576, 2674]",0.3738095238095238,0.4,0.3333333333333333
lung opacity,"[True, True, True, False, True, False, True, True, True, False]","[1878, 193, 3035, 1464, 2074, 457, 2400, 1547, 2346, 1368]",0.8631519274376417,0.7,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2738, 634, 3027, 3148, 3119, 1064, 2888, 3017, 1270, 1647]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1086, 2565, 2171, 937, 1775, 1676, 2320, 1796, 2950, 2607]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, False]","[1579, 3016, 1805, 528, 2997, 2155, 2232, 1935, 1874, 2655]",1.0,0.9,1.0
lung opacity,"[True, True, True, True, True, True, False, True, True, True]","[2450, 2164, 2230, 1776, 424, 3125, 836, 2098, 892, 1870]",0.9626543209876544,0.9,1.0
lung opacity,"[True, True, True, False, True, True, True, False, True, True]","[64, 2087, 1372, 1950, 1252, 2613, 1731, 687, 45, 1941]",0.883531746031746,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2762, 2779, 81, 1445, 3180, 220, 657, 2695, 1837, 2257]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2890, 650, 587, 2689, 71, 2891, 1534, 355, 1728, 2437]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[506, 756, 1390, 66, 2651, 868, 2514, 2418, 333, 1714]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1338, 2331, 1496, 2486, 1603, 1215, 421, 1749, 13, 2411]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2516, 369, 2675, 1482, 3186, 1350, 949, 1862, 1620, 1593]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[67, 791, 391, 2361, 839, 1086, 1684, 1963, 950, 1379]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, False, False, True, False]","[820, 1772, 989, 3008, 707, 236, 2685, 50, 1902, 136]",0.9682539682539683,0.7,1.0
lung opacity,"[True, True, True, False, True, True, True, True, True, True]","[2154, 867, 727, 2005, 2646, 1660, 108, 96, 2807, 1592]",0.9060405643738976,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2335, 2688, 2331, 748, 1612, 1982, 2778, 3111, 2044, 1730]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[576, 2178, 3053, 1170, 1143, 1297, 2161, 1938, 1450, 3123]",1.0,1.0,1.0
lung opacity,"[True, True, True, False, True, True, True, True, True, True]","[1776, 822, 892, 1240, 229, 2164, 548, 139, 424, 3125]",0.9060405643738976,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2635, 1226, 1867, 604, 1035, 2994, 456, 2623, 1480, 2908]",1.0,1.0,1.0
lung opacity,"[True, False, True, True, True, True, True, True, True, True]","[2111, 1395, 627, 1974, 867, 1273, 555, 821, 2123, 630]",0.8412257495590829,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[569, 1113, 2827, 1453, 2029, 3157, 1427, 59, 1010, 2227]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1603, 634, 1645, 945, 2765, 1215, 421, 663, 1109, 772]",1.0,1.0,1.0
lung opacity,"[False, True, True, True, False, True, True, True, True, True]","[2003, 2009, 1549, 707, 494, 820, 2871, 236, 1910, 2170]",0.7031746031746031,0.8,0.5
lung opacity,"[True, True, True, True, True, False, True, False, True, True]","[31, 434, 487, 2372, 1772, 120, 1263, 909, 2047, 3008]",0.9293650793650794,0.8,1.0
lung opacity,"[True, True, False, False, True, True, True, True, True, True]","[538, 2929, 162, 44, 2716, 2763, 890, 724, 1145, 3175]",0.7885912698412698,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2245, 635, 1563, 1080, 2770, 1111, 1022, 27, 2411, 218]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, False, True, True, True, True]","[2646, 345, 1508, 1401, 467, 1669, 1639, 1130, 2224, 3023]",0.9467813051146384,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, False]","[2758, 1105, 2579, 1572, 1228, 1526, 3177, 175, 1009, 2209]",1.0,0.9,1.0
lung opacity,"[True, False, True, True, True, True, True, True, True, True]","[583, 3043, 1247, 2294, 486, 2454, 2318, 2055, 2412, 2472]",0.8412257495590829,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[3086, 1498, 2778, 2392, 2807, 766, 548, 2079, 122, 3125]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, False, True, False, True, True]","[194, 1366, 1283, 2260, 1150, 2321, 3035, 1358, 1842, 2910]",0.9293650793650794,0.8,1.0
lung opacity,"[False, False, False, False, True, False, True, False, False, False]","[2365, 2771, 1444, 3158, 1174, 570, 1624, 2801, 2339, 1346]",0.24285714285714285,0.2,0.2
lung opacity,"[True, True, True, False, True, True, False, True, True, True]","[2803, 660, 2526, 151, 1419, 411, 1186, 2310, 1344, 2950]",0.8701388888888889,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1820, 498, 2313, 1264, 2506, 1903, 927, 3059, 888, 2774]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[329, 2257, 2842, 2762, 141, 2765, 1445, 657, 1237, 614]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[947, 2474, 1034, 1773, 344, 1277, 1043, 1479, 1230, 2223]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2922, 3164, 2892, 1691, 1270, 997, 392, 431, 2694, 762]",1.0,1.0,1.0
lung opacity,"[True, True, False, True, True, True, True, False, True, True]","[1425, 1954, 2887, 1070, 828, 219, 2057, 373, 1699, 970]",0.852281746031746,0.8,1.0
lung opacity,"[False, False, True, True, False, True, False, True, False, False]","[1828, 2521, 1914, 559, 2390, 2488, 2502, 2410, 2147, 1924]",0.4583333333333333,0.4,0.3333333333333333
lung opacity,"[True, True, True, True, False, True, True, False, True, True]","[799, 1156, 1699, 595, 954, 2057, 237, 681, 1461, 1937]",0.908531746031746,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, False, False, True]","[2040, 749, 88, 106, 1046, 513, 3184, 2853, 1293, 1621]",0.975,0.8,1.0
lung opacity,"[True, True, False, True, True, True, True, True, False, True]","[901, 2002, 299, 1502, 1032, 3143, 949, 2272, 2962, 2715]",0.8644345238095238,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[209, 241, 2322, 2071, 2743, 300, 577, 78, 1781, 2265]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, False, True, True, True, True]","[566, 2185, 3155, 205, 1353, 943, 1895, 1719, 2131, 1047]",0.9467813051146384,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[938, 1272, 635, 1309, 1541, 586, 2115, 892, 1295, 2844]",1.0,1.0,1.0
lung opacity,"[True, True, False, False, True, True, True, True, False, False]","[3143, 2029, 1724, 2962, 1008, 2043, 40, 770, 761, 1293]",0.7884920634920635,0.6,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1090, 2362, 2908, 37, 1075, 1155, 38, 1933, 2315, 337]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1123, 1586, 87, 1129, 579, 1592, 3023, 1113, 1010, 2720]",1.0,1.0,1.0
lung opacity,"[True, False, False, True, False, False, False, False, False, True]","[130, 2897, 672, 2400, 2660, 1473, 793, 508, 518, 1878]",0.6,0.3,1.0
lung opacity,"[True, True, True, False, True, True, True, True, True, True]","[2260, 2933, 1842, 1293, 172, 466, 2715, 1366, 949, 1283]",0.9060405643738976,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[646, 2440, 2947, 530, 1859, 984, 266, 3120, 306, 1973]",1.0,1.0,1.0
lung opacity,"[True, False, True, False, True, True, True, True, False, True]","[2235, 1027, 20, 186, 395, 2473, 1045, 1522, 1287, 3185]",0.7282312925170068,0.7,1.0
lung opacity,"[False, False, True, False, True, False, True, True, False, True]","[1029, 1873, 261, 2543, 2268, 907, 2622, 1365, 2901, 835]",0.4323809523809524,0.5,0.3333333333333333
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[3051, 2534, 1798, 2289, 305, 285, 117, 1985, 916, 1817]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, False, True]","[2131, 495, 2904, 2276, 2754, 2582, 3059, 1102, 1200, 2360]",0.9888888888888889,0.9,1.0
lung opacity,"[False, True, True, True, True, True, True, True, True, True]","[1260, 951, 978, 1571, 1762, 3073, 294, 623, 2015, 600]",0.7856701940035273,0.9,0.5
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1734, 2956, 1195, 488, 1119, 913, 1013, 1888, 2947, 3176]",1.0,1.0,1.0
lung opacity,"[True, True, False, True, True, True, True, True, True, True]","[1343, 496, 616, 724, 2469, 660, 411, 90, 2177, 3116]",0.8782627865961199,0.9,1.0
lung opacity,"[True, True, True, False, True, True, True, True, False, True]","[2806, 1484, 662, 3083, 1676, 196, 2557, 597, 912, 562]",0.8956845238095238,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, False, True, True]","[2131, 1745, 3155, 188, 2185, 2112, 1047, 2397, 668, 2634]",0.9765432098765433,0.9,1.0
lung opacity,"[True, True, True, True, True, True, False, True, True, True]","[1010, 270, 467, 1401, 1706, 1055, 315, 2664, 1301, 875]",0.9626543209876544,0.9,1.0
lung opacity,"[False, True, True, True, True, True, True, True, True, True]","[1287, 2165, 2409, 2573, 1460, 2803, 246, 1379, 395, 2177]",0.7856701940035273,0.9,0.5
lung opacity,"[True, False, True, True, True, True, True, True, True, True]","[2970, 1288, 73, 2732, 2998, 2164, 119, 229, 94, 1249]",0.8412257495590829,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, False, True, True]","[187, 2322, 2265, 2743, 241, 78, 2236, 1175, 651, 2071]",0.9765432098765433,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2988, 2744, 213, 1077, 995, 455, 1424, 1764, 769, 2385]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2810, 1516, 1246, 3161, 2096, 2103, 385, 1568, 1475, 2417]",1.0,1.0,1.0
