label_name,target_hit,target_indices,query_indices,AP,HR,RR
lung opacity,"[True, True, False, True, True, True, True, True, True, True]","[969, 1308, 2414, 1700, 2398, 1129, 848, 2995, 648, 2720]",48,0.8782627865961199,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2217, 527, 3142, 1208, 2888, 2760, 1725, 3121, 2060, 3027]",51,1.0,1.0,1.0
lung opacity,"[True, False, True, True, False, True, True, True, True, True]","[823, 1324, 1711, 1578, 2209, 477, 915, 2924, 2813, 2923]",52,0.7656746031746031,0.8,1.0
lung opacity,"[False, True, True, True, True, True, True, True, True, True]","[1811, 1437, 899, 3123, 2384, 245, 288, 1944, 1362, 2461]",53,0.7856701940035273,0.9,0.5
lung opacity,"[True, True, True, False, True, True, False, True, True, True]","[1351, 509, 2928, 946, 1449, 1199, 1175, 3035, 953, 1340]",54,0.8701388888888889,0.8,1.0
lung opacity,"[True, False, False, False, True, False, True, True, False, True]","[1726, 2616, 1377, 50, 2692, 154, 1099, 1619, 284, 3136]",55,0.5657142857142856,0.5,1.0
lung opacity,"[True, True, True, True, True, True, False, True, True, True]","[1704, 2335, 2037, 153, 897, 2706, 2696, 1919, 1255, 1757]",56,0.9626543209876544,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[431, 868, 2442, 756, 1832, 3013, 350, 2161, 177, 1898]",57,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, False, False, True, False]","[1032, 256, 805, 375, 2236, 352, 1189, 1669, 2465, 1458]",59,0.9682539682539683,0.7,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2733, 1901, 642, 3074, 2859, 2110, 760, 2161, 2888, 2768]",60,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True, True, True, True, False, True]","[1523, 2221, 2719, 1986, 1610, 1959, 2226, 2713, 3041, 559]",61,0.8956845238095238,0.8,1.0
lung opacity,"[True, True, True, True, True, False, True, True, True, True]","[1478, 1522, 196, 449, 1740, 18, 413, 925, 505, 2316]",62,0.9467813051146384,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, False, True, True]","[1372, 2998, 140, 1499, 2127, 2182, 1731, 365, 1135, 1999]",64,0.9765432098765433,0.9,1.0
lung opacity,"[True, True, False, True, True, True, True, True, True, True]","[2849, 1313, 2209, 1286, 2141, 3178, 2056, 2703, 2749, 572]",65,0.8782627865961199,0.9,1.0
lung opacity,"[True, True, False, True, True, True, True, True, True, False]","[2799, 297, 1824, 1437, 602, 2514, 1390, 642, 1714, 814]",66,0.8755456349206349,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2171, 2092, 667, 2745, 1086, 791, 362, 1496, 204, 839]",67,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[45, 477, 1149, 2531, 1194, 2970, 2164, 1378, 640, 1783]",68,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True, True, True, True, True, True]","[1228, 332, 167, 654, 1796, 1741, 1906, 2758, 2950, 12]",69,0.9060405643738976,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1298, 297, 872, 3066, 612, 2224, 886, 1332, 575, 1415]",70,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[650, 1534, 895, 729, 2437, 2891, 2620, 1978, 2513, 2898]",71,1.0,1.0,1.0
lung opacity,"[False, True, True, True, False, True, True, True, False, True]","[686, 615, 79, 1250, 2611, 790, 2750, 2030, 1952, 1047]",72,0.6782312925170068,0.7,0.5
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2531, 140, 2227, 2815, 1941, 1822, 2382, 2812, 108, 477]",73,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True, False, True, True, True, True]","[1858, 2028, 1769, 1228, 222, 1952, 3095, 2300, 1282, 1961]",75,0.78234126984127,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1953, 1040, 3055, 2437, 1250, 790, 1539, 357, 1985, 729]",77,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True, True, True, True, True, True]","[2022, 554, 296, 969, 241, 2906, 2149, 2292, 187, 1113]",78,0.7856701940035273,0.9,0.5
lung opacity,"[False, True, True, True, True, True, True, True, False, False]","[686, 2030, 738, 615, 1250, 124, 2518, 72, 1952, 2611]",79,0.7545918367346939,0.7,0.5
lung opacity,"[True, True, False, True, True, True, True, True, True, False]","[1858, 1769, 2028, 222, 2627, 1961, 259, 1602, 1282, 1487]",80,0.8755456349206349,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[568, 2859, 1702, 634, 2195, 2306, 1640, 1064, 748, 2842]",81,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False, True, True, True, True, True]","[1957, 139, 666, 2651, 2644, 2786, 2595, 3125, 1295, 2528]",82,0.9282627865961199,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[475, 1096, 3058, 1467, 599, 2983, 1490, 2729, 1414, 277]",83,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True, False, True, True, True, False]","[364, 979, 133, 1429, 2566, 2311, 1851, 2134, 200, 2724]",85,0.827437641723356,0.7,1.0
lung opacity,"[True, False, True, False, True, True, True, True, True, True]","[2933, 1381, 466, 747, 2059, 655, 2184, 2612, 172, 2040]",86,0.7469246031746032,0.8,1.0
lung opacity,"[True, False, True, True, True, True, True, True, True, True]","[1042, 977, 2232, 254, 1784, 229, 1045, 1678, 2576, 2102]",87,0.8412257495590829,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1402, 1586, 1940, 396, 3181, 3184, 2678, 387, 1948, 691]",88,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, False, True]","[2467, 1969, 929, 2368, 471, 2910, 1556, 1340, 478, 688]",89,0.9888888888888889,0.9,1.0
lung opacity,"[True, True, True, True, False, True, True, True, True, True]","[1440, 202, 2279, 660, 151, 1268, 890, 2155, 823, 1894]",90,0.9282627865961199,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[507, 1470, 3000, 288, 2113, 2172, 2338, 2330, 657, 576]",91,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True, True, True, True, True, True]","[2398, 21, 2281, 966, 2822, 1357, 630, 1888, 482, 2946]",93,0.8782627865961199,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1149, 2813, 1372, 1545, 2524, 64, 1045, 2807, 2978, 254]",94,1.0,1.0,1.0
lung opacity,"[False, False, True, False, False, False, False, True, False, True]","[1409, 2117, 1659, 133, 147, 154, 617, 2650, 1114, 2252]",95,0.29444444444444445,0.3,0.3333333333333333
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[121, 2791, 760, 635, 765, 2110, 2738, 60, 734, 2501]",96,1.0,1.0,1.0
lung opacity,"[False, True, False, True, True, True, True, True, True, True]","[2414, 2995, 2853, 319, 2107, 3122, 2472, 48, 2012, 3184]",97,0.6635912698412698,0.8,0.5
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1104, 2069, 2505, 1829, 1509, 1808, 2163, 3062, 1299, 1862]",98,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1901, 2733, 2210, 226, 1390, 3013, 60, 458, 2266, 2800]",99,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False, False, True, True, True, True]","[1905, 665, 1590, 1666, 3079, 1049, 2848, 1077, 769, 2285]",100,0.8802579365079366,0.8,1.0
lung opacity,"[True, False, True, True, True, True, True, True, False, True]","[308, 1994, 1099, 2592, 982, 2156, 1117, 404, 1584, 2096]",101,0.8227678571428572,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[39, 2193, 676, 1981, 3059, 1820, 2810, 1568, 430, 3040]",105,1.0,1.0,1.0
lung opacity,"[False, False, True, True, True, True, True, True, True, True]","[1669, 3047, 1593, 59, 655, 1032, 878, 1453, 1168, 949]",106,0.6427579365079366,0.8,0.3333333333333333
lung opacity,"[False, True, True, True, True, True, True, True, True, True]","[1458, 1665, 2769, 920, 622, 371, 3086, 539, 470, 517]",108,0.7856701940035273,0.9,0.5
lung opacity,"[True, True, True, False, True, True, True, False, True, False]","[801, 318, 3127, 1083, 1790, 619, 2643, 1114, 2795, 338]",109,0.8954648526077096,0.7,1.0
lung opacity,"[False, True, True, False, False, False, True, True, True, True]","[2942, 1421, 1456, 1936, 1576, 2771, 1227, 3113, 694, 719]",110,0.5417989417989417,0.6,0.5
lung opacity,"[False, True, True, True, False, True, True, True, True, True]","[1028, 29, 1399, 2019, 3034, 632, 221, 2057, 2540, 2329]",112,0.7031746031746031,0.8,0.5
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[848, 14, 3184, 265, 2858, 559, 28, 2145, 48, 319]",113,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[289, 1853, 2233, 3101, 645, 2116, 2688, 2762, 2859, 2668]",115,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True, True, True, True, True, True]","[1356, 2845, 415, 1051, 2825, 3067, 445, 2011, 955, 339]",117,0.8782627865961199,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2879, 530, 1338, 1053, 2894, 2453, 1496, 772, 2570, 646]",118,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, False]","[2728, 1460, 2970, 528, 1784, 1812, 2382, 444, 2271, 1827]",119,1.0,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[760, 96, 2110, 2738, 2733, 734, 2538, 2791, 1768, 2861]",121,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True, True, True, True, True, True]","[2438, 1494, 280, 170, 1006, 41, 1511, 64, 139, 1823]",122,0.7856701940035273,0.9,0.5
lung opacity,"[True, False, True, True, True, True, True, True, False, False]","[1821, 2001, 1523, 979, 1611, 1947, 2246, 1571, 2502, 1986]",123,0.8260204081632653,0.7,1.0
lung opacity,"[True, True, True, True, True, False, True, True, True, True]","[1662, 1650, 2351, 2020, 615, 686, 2287, 790, 2750, 1306]",124,0.9467813051146384,0.9,1.0
lung opacity,"[True, True, True, True, False, True, True, False, True, True]","[744, 2250, 2640, 1460, 2023, 1633, 3175, 1458, 2769, 1009]",125,0.908531746031746,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[115, 2831, 2491, 502, 243, 575, 2233, 230, 3101, 2138]",126,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2557, 3188, 1012, 2762, 3053, 3129, 962, 966, 465, 2938]",127,1.0,1.0,1.0
lung opacity,"[True, False, True, False, True, True, True, False, True, False]","[1865, 10, 982, 1936, 123, 1537, 2241, 2771, 1624, 2307]",129,0.719047619047619,0.6,1.0
lung opacity,"[True, False, True, True, True, True, True, False, True, False]","[193, 518, 1878, 3019, 2071, 2975, 2002, 457, 2519, 1381]",130,0.8121315192743763,0.7,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2210, 659, 945, 2888, 1647, 1064, 1489, 3027, 3017, 2738]",131,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, False, True, True, True]","[2565, 2950, 1086, 2320, 1775, 204, 1614, 791, 1796, 2491]",137,0.9626543209876544,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[9, 2319, 1460, 821, 1438, 548, 2970, 1633, 862, 41]",138,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2098, 3125, 1122, 2164, 2498, 2450, 1663, 82, 2430, 1135]",139,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, False]","[64, 73, 2227, 45, 1372, 2878, 1517, 1941, 280, 1950]",140,1.0,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2306, 2762, 2859, 465, 2121, 220, 568, 329, 2381, 657]",141,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2890, 587, 2689, 2891, 94, 985, 1817, 1101, 1026, 650]",142,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, False, False]","[2514, 66, 506, 297, 1714, 1437, 1390, 3019, 814, 255]",143,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, False]","[2331, 2245, 1496, 1251, 748, 1853, 1369, 772, 1603, 1573]",144,1.0,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1482, 1593, 369, 2549, 754, 1168, 1032, 3078, 59, 353]",146,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, False, True, False, True, True]","[791, 67, 2745, 2361, 2082, 1614, 849, 1451, 287, 2491]",148,0.9293650793650794,0.8,1.0
lung opacity,"[True, True, True, True, True, True, False, True, True, True]","[707, 820, 989, 1772, 3008, 2592, 2091, 1993, 939, 2143]",149,0.9626543209876544,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, False, True, False]","[1272, 867, 2123, 2154, 727, 2048, 2232, 1395, 2786, 2644]",150,0.9861111111111112,0.8,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2335, 1341, 2130, 2008, 2424, 2329, 821, 1255, 2777, 1116]",153,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1143, 576, 2161, 1445, 3053, 2779, 2178, 2738, 220, 1297]",155,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, False, True, True, True, True]","[822, 1005, 2164, 2042, 2115, 2443, 892, 2722, 787, 1405]",156,0.9467813051146384,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1867, 2908, 2922, 1445, 1559, 1226, 1035, 2017, 246, 2315]",157,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1031, 1594, 1272, 1314, 999, 1321, 2123, 2447, 580, 1428]",158,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, False, True]","[2029, 1113, 3157, 1453, 1301, 569, 2935, 1138, 2097, 1632]",159,0.9888888888888889,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[634, 1603, 1645, 2765, 217, 459, 2789, 421, 2666, 945]",160,1.0,1.0,1.0
lung opacity,"[True, False, False, False, False, False, True, True, True, True]","[2009, 2003, 494, 2332, 802, 1604, 976, 820, 692, 2638]",161,0.5210317460317461,0.5,1.0
lung opacity,"[True, True, True, True, False, True, False, True, True, False]","[31, 434, 2562, 2260, 2448, 1671, 796, 2612, 1813, 1072]",163,0.9087301587301587,0.7,1.0
lung opacity,"[False, True, True, True, True, True, False, True, True, True]","[1755, 272, 406, 1633, 1318, 2338, 726, 648, 538, 3167]",164,0.7347222222222223,0.8,0.5
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2245, 2411, 635, 2191, 1111, 1881, 218, 3007, 1563, 1080]",165,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, False, True]","[565, 2790, 1508, 929, 2912, 412, 470, 3023, 670, 1025]",166,0.9888888888888889,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1228, 2337, 1572, 274, 723, 2279, 3177, 2174, 69, 866]",167,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1610, 583, 2055, 2248, 2454, 1861, 3063, 3022, 596, 2239]",169,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[3086, 2998, 2703, 139, 2430, 64, 138, 2182, 822, 122]",170,1.0,1.0,1.0
lung opacity,"[False, True, False, True, True, True, True, False, True, True]","[1628, 509, 1433, 2975, 1556, 2577, 1366, 1358, 1351, 1427]",172,0.6210884353741496,0.7,0.5
lung opacity,"[False, True, True, False, True, True, True, True, False, True]","[2771, 2112, 1606, 570, 414, 2545, 1582, 2308, 491, 1521]",174,0.6568027210884353,0.7,0.5
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[307, 411, 660, 716, 1213, 1194, 202, 1893, 2495, 2803]",175,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[343, 378, 3059, 2069, 498, 1082, 2313, 1497, 430, 2506]",176,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2161, 3188, 614, 2969, 2762, 2257, 3013, 2178, 1559, 3123]",177,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1277, 1034, 1987, 947, 538, 823, 2896, 1479, 2474, 2338]",178,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[3164, 2922, 2800, 1390, 2017, 456, 1691, 1155, 2892, 60]",180,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True, True, True, True, True, True]","[2887, 1954, 1070, 2057, 828, 1425, 1699, 1156, 183, 219]",181,0.7856701940035273,0.9,0.5
lung opacity,"[True, True, True, False, True, True, True, False, False, True]","[668, 2058, 1914, 2147, 559, 2184, 709, 1828, 2900, 1500]",182,0.8843537414965985,0.7,1.0
lung opacity,"[True, True, True, True, False, False, True, True, False, False]","[2057, 1699, 1156, 181, 681, 954, 3052, 1937, 2887, 3034]",183,0.9107142857142857,0.6,1.0
lung opacity,"[True, True, True, True, True, True, True, True, False, True]","[2043, 770, 2029, 749, 2236, 2919, 2497, 1466, 2349, 2960]",184,0.9888888888888889,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, False]","[1032, 901, 2236, 1008, 581, 649, 466, 1955, 655, 1147]",185,1.0,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1939, 1781, 296, 1700, 2265, 2585, 78, 2743, 2224, 1547]",187,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, False, True, True, True]","[2798, 973, 2634, 2185, 3084, 2810, 1200, 2213, 1574, 1568]",188,0.9626543209876544,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2515, 1272, 2783, 586, 938, 892, 2123, 1541, 436, 420]",189,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False, True, True, True, True, True]","[2481, 1008, 2043, 3143, 1293, 2029, 1317, 795, 194, 1466]",190,0.9282627865961199,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, False]","[1090, 427, 1680, 37, 1383, 516, 3146, 2664, 2906, 1175]",191,1.0,0.9,1.0
lung opacity,"[True, True, True, True, True, True, False, True, True, True]","[1129, 2102, 1123, 2678, 1735, 1245, 3098, 1301, 1691, 2475]",192,0.9626543209876544,0.9,1.0
lung opacity,"[True, False, False, True, False, False, True, True, True, False]","[130, 508, 1147, 2346, 63, 1483, 1062, 2002, 782, 672]",193,0.5968253968253968,0.5,1.0
lung opacity,"[True, True, False, True, True, True, True, True, True, True]","[1138, 2260, 1293, 1466, 1975, 2270, 2702, 2094, 1008, 2910]",194,0.8782627865961199,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[3120, 530, 2440, 527, 158, 540, 2680, 646, 13, 392]",195,1.0,1.0,1.0
lung opacity,"[True, False, True, False, True, False, False, True, True, True]","[2316, 1027, 1484, 1287, 1522, 810, 186, 662, 2235, 395]",196,0.6537037037037037,0.6,1.0
lung opacity,"[True, False, True, False, False, False, True, True, True, True]","[2622, 2591, 721, 2901, 1707, 2853, 795, 2040, 2412, 2184]",197,0.6251322751322751,0.6,1.0
lung opacity,"[True, True, True, True, False, True, True, True, True, True]","[2534, 916, 19, 3051, 1705, 2820, 305, 985, 377, 2797]",198,0.9282627865961199,0.9,1.0
lung opacity,"[True, True, True, False, True, True, True, True, True, True]","[2131, 2915, 1857, 203, 397, 1196, 2276, 2634, 495, 3059]",199,0.9060405643738976,0.9,1.0
lung opacity,"[False, True, False, True, True, True, True, False, False, True]","[1260, 1421, 2724, 2015, 694, 2077, 951, 1441, 1348, 1227]",200,0.5968253968253968,0.6,0.5
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2956, 1758, 2353, 1784, 1888, 1245, 1734, 3176, 1428, 1119]",201,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True, True, True, True, True, True]","[411, 823, 151, 724, 1894, 90, 2126, 2416, 175, 660]",202,0.8782627865961199,0.9,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[1086, 1676, 562, 962, 2491, 3189, 849, 67, 1484, 667]",204,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, False, False, True, False, True]","[2131, 3155, 2276, 2185, 2809, 2397, 1200, 732, 2114, 370]",205,0.9214285714285715,0.7,1.0
lung opacity,"[True, True, True, True, True, True, True, True, True, True]","[2985, 270, 1095, 1129, 875, 1245, 1411, 1874, 1217, 192]",206,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True, True, False, True, True, True]","[2716, 2177, 2524, 483, 1460, 2277, 1287, 2573, 1893, 2462]",207,0.9626543209876544,0.9,1.0
