label_name,target_hit,target_indices,query_indices,AP,HR,RR
lung opacity,"[True, True, False, True, False]","[2154, 760, 977, 1665, 1395]",150,0.9166666666666666,0.6,1.0
lung opacity,"[True, True, True, True, True]","[2335, 2130, 2037, 936, 1237]",153,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[1143, 576, 1834, 1875, 2178]",155,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1005, 229, 2042, 822, 1870]",156,1.0,1.0,1.0
lung opacity,"[True, True, False, True, False]","[226, 1867, 2425, 155, 1585]",157,0.9166666666666666,0.6,1.0
lung opacity,"[True, True, True, True, True]","[1045, 1594, 2048, 821, 1053]",158,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1113, 2029, 1301, 569, 2531]",159,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2765, 1645, 217, 634, 1603]",160,1.0,1.0,1.0
lung opacity,"[False, True, True, False, True]","[2003, 2009, 820, 494, 1549]",161,0.5888888888888889,0.6,0.5
lung opacity,"[True, True, True, True, True]","[31, 434, 1509, 2951, 958]",163,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[376, 2338, 272, 331, 406]",164,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2245, 218, 635, 1080, 1111]",165,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[1464, 2790, 2830, 1103, 2514]",166,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[274, 1572, 175, 2579, 65]",167,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[583, 3043, 2055, 2239, 3063]",169,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, False, True]","[3086, 2703, 1499, 1240, 2815]",170,0.95,0.8,1.0
lung opacity,"[True, True, True, True, False]","[1842, 655, 1150, 296, 1175]",172,1.0,0.8,1.0
lung opacity,"[False, False, True, True, True]","[2771, 803, 1174, 2077, 200]",174,0.4777777777777777,0.6,0.3333333333333333
lung opacity,"[True, True, True, True, True]","[660, 2803, 411, 716, 1419]",175,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[498, 387, 1264, 2313, 2069]",176,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3123, 945, 2210, 2257, 3188]",177,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[947, 2668, 1034, 1277, 2259]",178,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2892, 3164, 1691, 693, 456]",180,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[2057, 828, 373, 219, 1425]",181,0.8875,0.8,1.0
lung opacity,"[True, True, False, False, True]","[1914, 2184, 2521, 1628, 520]",182,0.8666666666666667,0.6,1.0
lung opacity,"[True, False, True, True, True]","[2057, 681, 1699, 544, 181]",183,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, False, True]","[2043, 88, 1975, 1293, 2960]",184,0.95,0.8,1.0
lung opacity,"[True, True, False, True, True]","[901, 1032, 1004, 862, 3115]",185,0.8875,0.8,1.0
lung opacity,"[True, False, False, True, True]","[554, 628, 2964, 296, 2743]",187,0.7000000000000001,0.6,1.0
lung opacity,"[True, True, True, True, True]","[973, 2185, 2634, 1047, 1574]",188,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1272, 938, 2515, 2783, 436]",189,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3143, 2043, 2481, 2535, 720]",190,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1090, 2908, 37, 226, 427]",191,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[1129, 3098, 1123, 2550, 1301]",192,0.8041666666666667,0.8,1.0
lung opacity,"[False, True, False, True, True]","[1093, 1062, 2660, 510, 782]",193,0.5333333333333333,0.6,0.5
lung opacity,"[False, True, True, True, True]","[1293, 1138, 1975, 795, 2260]",194,0.6791666666666667,0.8,0.5
lung opacity,"[True, False, True, True, True]","[527, 461, 2546, 3120, 3088]",195,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, False, True, True]","[1558, 395, 1027, 2235, 2462]",196,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, False]","[2422, 2268, 795, 2622, 2591]",197,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[19, 2534, 305, 1793, 377]",198,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[2915, 2131, 203, 2634, 397]",199,0.8875,0.8,1.0
lung opacity,"[False, True, True, True, True]","[1260, 1571, 1421, 951, 3073]",200,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[1734, 2353, 1758, 3120, 1784]",201,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2416, 1894, 2035, 344, 342]",202,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1676, 1086, 1484, 1012, 1371]",204,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[2397, 1745, 2131, 2634, 495]",205,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, False, True]","[1874, 1428, 270, 3098, 2985]",206,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1020, 2177, 483, 2409, 507]",207,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[2164, 2389, 2998, 1378, 1229]",208,1.0,0.8,1.0
lung opacity,"[False, True, True, True, True]","[628, 1788, 554, 2743, 655]",209,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[2988, 455, 769, 1764, 995]",210,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2190, 1246, 1562, 3161, 1568]",211,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[190, 1345, 1621, 1606, 770]",212,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1590, 769, 1077, 455, 1424]",213,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2044, 320, 2540, 2130, 112]",214,1.0,1.0,1.0
lung opacity,"[True, False, False, True, True]","[1621, 2942, 803, 325, 1349]",216,0.7000000000000001,0.6,1.0
lung opacity,"[True, True, True, True, True]","[621, 1031, 2466, 1645, 1730]",217,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2411, 1454, 1496, 1111, 1328]",218,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[828, 181, 2705, 2706, 2696]",219,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1725, 3121, 2888, 2738, 1875]",220,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[632, 112, 2019, 3134, 310]",221,1.0,1.0,1.0
lung opacity,"[True, False, False, False, False]","[123, 2001, 1487, 1348, 1648]",222,1.0,0.2,1.0
lung opacity,"[True, True, True, True, True]","[2341, 2210, 1216, 2888, 1256]",223,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[771, 218, 450, 1022, 3025]",224,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[1213, 2207, 2972, 2014, 2414]",225,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[60, 157, 2507, 155, 2922]",226,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2138, 3159, 730, 2377, 1727]",227,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2388, 794, 1769, 3147, 619]",228,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1874, 436, 892, 1499, 2998]",229,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[1248, 1451, 748, 2661, 1407]",230,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1880, 273, 1656, 2181, 843]",231,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[1136, 1813, 3172, 324, 570]",232,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[177, 410, 3164, 3162, 2680]",233,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3147, 2207, 623, 3095, 1342]",234,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[2105, 829, 1357, 964, 527]",235,0.6791666666666667,0.8,0.5
lung opacity,"[False, False, True, True, True]","[258, 3170, 1121, 1491, 1902]",236,0.4777777777777777,0.6,0.3333333333333333
lung opacity,"[True, False, True, True, True]","[2974, 1809, 1373, 524, 3032]",237,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2769, 108, 565, 744, 2739]",238,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[213, 2744, 995, 2988, 1424]",239,1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[2899, 2156, 1117, 2091, 2099]",240,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2937, 1163, 2265, 1788, 2743]",241,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[582, 2450, 2098, 1999, 2164]",242,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3013, 1898, 3069, 2881, 1259]",243,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[569, 1827, 1252, 64, 1731]",244,0.8041666666666667,0.8,1.0
lung opacity,"[False, True, True, True, True]","[2517, 2779, 288, 576, 3065]",245,0.6791666666666667,0.8,0.5
lung opacity,"[False, True, True, True, True]","[2109, 517, 779, 1480, 1035]",246,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, False]","[2514, 2790, 2335, 1714, 63]",247,1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[789, 3064, 2342, 1362, 3019]",248,1.0,1.0,1.0
lung opacity,"[False, False, True, True, False]","[281, 857, 2759, 1513, 825]",249,0.41666666666666663,0.4,0.3333333333333333
lung opacity,"[True, False, True, True, True]","[1839, 1827, 1891, 1678, 2550]",250,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2749, 2813, 2404, 2377, 548]",251,1.0,1.0,1.0
lung opacity,"[False, False, True, False, True]","[3079, 1049, 2068, 1354, 2848]",252,0.3666666666666667,0.4,0.3333333333333333
lung opacity,"[False, True, True, True, True]","[2064, 1230, 290, 2439, 2073]",253,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[3185, 1045, 2632, 323, 528]",254,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[1803, 2615, 869, 706, 3018]",256,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, False, True, True]","[1160, 3062, 2502, 2919, 80]",259,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[432, 1311, 3138, 1097, 1530]",260,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2213, 2422, 2622, 1574, 2586]",261,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[607, 2680, 1807, 1221, 1561]",263,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[2411, 1379, 1111, 1935, 1022]",264,1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[573, 1503, 2993, 808, 2960]",265,0.8041666666666667,0.8,1.0
lung opacity,"[False, True, True, True, True]","[1585, 740, 1594, 941, 2085]",266,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[2687, 444, 1876, 1137, 2880]",268,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1122, 2228, 2721, 1213, 2812]",269,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[2095, 206, 3098, 2970, 2322]",270,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1579, 2118, 499, 2796, 243]",271,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2668, 289, 376, 2799, 2138]",272,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2181, 1656, 1373, 843, 724]",273,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[1821, 2174, 776, 1591, 1572]",274,0.8875,0.8,1.0
lung opacity,"[True, True, True, False, True]","[2787, 1640, 416, 257, 1963]",275,0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2075, 2338, 1561, 1595, 331]",276,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2318, 808, 2993, 2107, 2221]",277,1.0,1.0,1.0
lung opacity,"[False, False, True, True, False]","[284, 590, 1726, 2070, 74]",278,0.41666666666666663,0.4,0.3333333333333333
lung opacity,"[True, True, True, True, True]","[2528, 1900, 3072, 1660, 217]",279,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1999, 2140, 1653, 424, 1045]",280,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2239, 583, 893, 169, 1018]",282,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2136, 741, 1782, 2025, 1258]",283,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[481, 357, 2378, 2534, 2845]",285,1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[1224, 2087, 9, 2181, 1176]",286,1.0,0.8,1.0
lung opacity,"[True, False, True, True, True]","[753, 335, 3037, 1640, 2624]",287,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1450, 576, 3165, 1170, 245]",288,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[740, 2116, 3013, 2668, 2233]",289,1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[800, 620, 957, 228, 2439]",290,0.8875,0.8,1.0
lung opacity,"[True, True, False, True, True]","[653, 2004, 2229, 1920, 2433]",291,0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2914, 1359, 1511, 294, 122]",292,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[2021, 1850, 1270, 2113, 3000]",293,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, False, True]","[2640, 951, 2041, 2533, 1951]",294,0.95,0.8,1.0
lung opacity,"[True, True, True, False, False]","[1015, 4, 2131, 303, 2282]",295,1.0,0.6,1.0
lung opacity,"[True, False, True, True, True]","[2585, 628, 642, 1680, 1579]",296,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[70, 66, 1298, 2144, 2098]",297,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[371, 1372, 2127, 2371, 1665]",298,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[326, 2122, 1461, 1340, 2198]",300,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1252, 2207, 1941, 2878, 1517]",301,1.0,1.0,1.0
lung opacity,"[False, True, False, False, False]","[617, 551, 2614, 1443, 147]",302,0.5,0.2,0.5
lung opacity,"[True, True, True, True, True]","[2387, 2504, 1814, 2639, 1794]",304,1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[198, 2534, 1102, 1436, 1662]",305,1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[461, 1645, 772, 3185, 674]",306,0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[1683, 3021, 525, 2188, 1939]",307,1.0,1.0,1.0
lung opacity,"[True, False, True, False, False]","[2490, 773, 212, 1994, 1193]",308,0.8333333333333333,0.4,1.0
lung opacity,"[True, False, True, True, True]","[30, 1177, 1169, 678, 713]",309,0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[632, 3134, 221, 2630, 2019]",310,1.0,1.0,1.0
