label_name,target_hit,target_indices,AP,HR,RR
lung opacity,"[True, True, True, True, False]","[615, 2030, 72, 3145, 686]",1.0,0.8,1.0
lung opacity,"[True, True, True, False, False]","[1961, 2503, 75, 852, 103]",1.0,0.6,1.0
lung opacity,"[True, True, True, True, True]","[2195, 2859, 141, 329, 2306]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[1957, 3125, 2651, 1295, 1824]",1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[475, 1490, 2039, 2983, 277]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[979, 2134, 1167, 110, 1719]",1.0,1.0,1.0
lung opacity,"[False, False, True, False, True]","[747, 1381, 2040, 761, 1453]",0.3666666666666667,0.4,0.3333333333333333
lung opacity,"[True, True, True, True, True]","[1123, 1592, 192, 1129, 1668]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1586, 1948, 3184, 1402, 754]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2467, 1340, 1909, 247, 326]",1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[660, 1145, 724, 726, 175]",0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2816, 2466, 2338, 3000, 3010]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2398, 1561, 2075, 2946, 1195]",1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[1149, 1288, 1545, 3149, 208]",0.8041666666666667,0.8,1.0
lung opacity,"[False, False, False, True, False]","[1409, 2117, 147, 2837, 617]",0.25,0.2,0.25
lung opacity,"[True, True, True, True, True]","[2791, 2604, 1042, 760, 2395]",1.0,1.0,1.0
lung opacity,"[True, False, True, True, False]","[808, 2853, 1202, 613, 1503]",0.8055555555555555,0.6,1.0
lung opacity,"[True, True, True, True, True]","[1104, 2505, 1844, 3046, 1862]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2818, 1901, 60, 431, 2733]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1905, 455, 665, 1666, 769]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[982, 856, 2396, 1099, 1588]",1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[1114, 1121, 388, 2643, 1619]",0.6791666666666667,0.8,0.5
lung opacity,"[True, True, False, True, True]","[1688, 1453, 1094, 655, 878]",0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2111, 2079, 444, 622, 150]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[801, 1017, 1790, 318, 3127]",1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[2218, 129, 492, 493, 3113]",0.6791666666666667,0.8,0.5
lung opacity,"[True, True, False, True, True]","[2175, 2329, 1028, 2540, 632]",0.8875,0.8,1.0
lung opacity,"[False, True, True, True, True]","[1946, 848, 2995, 808, 265]",0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[2605, 3101, 1239, 2762, 2233]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3112, 2845, 1968, 1051, 985]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2879, 2453, 1338, 306, 2324]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3149, 1408, 706, 2524, 208]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[760, 734, 2791, 96, 2733]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[1494, 64, 2182, 2807, 2438]",1.0,0.8,1.0
lung opacity,"[True, False, True, True, True]","[222, 2001, 1947, 979, 1529]",0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, False]","[1662, 1650, 2020, 2620, 686]",1.0,0.8,1.0
lung opacity,"[False, True, True, True, False]","[2023, 3175, 1633, 2465, 267]",0.6388888888888888,0.6,0.5
lung opacity,"[True, True, True, True, True]","[2831, 115, 2491, 502, 2842]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2129, 2257, 1595, 3188, 2557]",1.0,1.0,1.0
lung opacity,"[False, False, True, False, False]","[1648, 1084, 110, 549, 338]",0.3333333333333333,0.2,0.3333333333333333
lung opacity,"[True, True, True, False, True]","[1878, 193, 3035, 1464, 2074]",0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2738, 634, 3027, 3148, 3119]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1086, 2565, 2171, 937, 1775]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1579, 3016, 1805, 528, 2997]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2450, 2164, 2230, 1776, 424]",1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[64, 2087, 1372, 1950, 1252]",0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2762, 2779, 81, 1445, 3180]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2890, 650, 587, 2689, 71]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[506, 756, 1390, 66, 2651]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1338, 2331, 1496, 2486, 1603]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2516, 369, 2675, 1482, 3186]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[67, 791, 391, 2361, 839]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[820, 1772, 989, 3008, 707]",1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[2154, 867, 727, 2005, 2646]",0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2335, 2688, 2331, 748, 1612]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[576, 2178, 3053, 1170, 1143]",1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[1776, 822, 892, 1240, 229]",0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2635, 1226, 1867, 604, 1035]",1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[2111, 1395, 627, 1974, 867]",0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[569, 1113, 2827, 1453, 2029]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1603, 634, 1645, 945, 2765]",1.0,1.0,1.0
lung opacity,"[False, True, True, True, False]","[2003, 2009, 1549, 707, 494]",0.6388888888888888,0.6,0.5
lung opacity,"[True, True, True, True, True]","[31, 434, 487, 2372, 1772]",1.0,1.0,1.0
lung opacity,"[True, True, False, False, True]","[538, 2929, 162, 44, 2716]",0.8666666666666667,0.6,1.0
lung opacity,"[True, True, True, True, True]","[2245, 635, 1563, 1080, 2770]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2646, 345, 1508, 1401, 467]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2758, 1105, 2579, 1572, 1228]",1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[583, 3043, 1247, 2294, 486]",0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[3086, 1498, 2778, 2392, 2807]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[194, 1366, 1283, 2260, 1150]",1.0,1.0,1.0
lung opacity,"[False, False, False, False, True]","[2365, 2771, 1444, 3158, 1174]",0.2,0.2,0.2
lung opacity,"[True, True, True, False, True]","[2803, 660, 2526, 151, 1419]",0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1820, 498, 2313, 1264, 2506]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[329, 2257, 2842, 2762, 141]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[947, 2474, 1034, 1773, 344]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2922, 3164, 2892, 1691, 1270]",1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[1425, 1954, 2887, 1070, 828]",0.8875,0.8,1.0
lung opacity,"[False, False, True, True, False]","[1828, 2521, 1914, 559, 2390]",0.41666666666666663,0.4,0.3333333333333333
lung opacity,"[True, True, True, True, False]","[799, 1156, 1699, 595, 954]",1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2040, 749, 88, 106, 1046]",1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[901, 2002, 299, 1502, 1032]",0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[209, 241, 2322, 2071, 2743]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[566, 2185, 3155, 205, 1353]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[938, 1272, 635, 1309, 1541]",1.0,1.0,1.0
lung opacity,"[True, True, False, False, True]","[3143, 2029, 1724, 2962, 1008]",0.8666666666666667,0.6,1.0
lung opacity,"[True, True, True, True, True]","[1090, 2362, 2908, 37, 1075]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1123, 1586, 87, 1129, 579]",1.0,1.0,1.0
lung opacity,"[True, False, False, True, False]","[130, 2897, 672, 2400, 2660]",0.75,0.4,1.0
lung opacity,"[True, True, True, False, True]","[2260, 2933, 1842, 1293, 172]",0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[646, 2440, 2947, 530, 1859]",1.0,1.0,1.0
lung opacity,"[True, False, True, False, True]","[2235, 1027, 20, 186, 395]",0.7555555555555555,0.6,1.0
lung opacity,"[False, False, True, False, True]","[1029, 1873, 261, 2543, 2268]",0.3666666666666667,0.4,0.3333333333333333
lung opacity,"[True, True, True, True, True]","[3051, 2534, 1798, 2289, 305]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2131, 495, 2904, 2276, 2754]",1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[1260, 951, 978, 1571, 1762]",0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[1734, 2956, 1195, 488, 1119]",1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[1343, 496, 616, 724, 2469]",0.8875,0.8,1.0
lung opacity,"[True, True, True, False, True]","[2806, 1484, 662, 3083, 1676]",0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2131, 1745, 3155, 188, 2185]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1010, 270, 467, 1401, 1706]",1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[1287, 2165, 2409, 2573, 1460]",0.6791666666666667,0.8,0.5
lung opacity,"[True, False, True, True, True]","[2970, 1288, 73, 2732, 2998]",0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[187, 2322, 2265, 2743, 241]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2988, 2744, 213, 1077, 995]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2810, 1516, 1246, 3161, 2096]",1.0,1.0,1.0
lung opacity,"[False, True, False, False, False]","[1936, 308, 1193, 2307, 1765]",0.5,0.2,0.5
lung opacity,"[True, True, True, True, True]","[2988, 210, 2385, 455, 1077]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[320, 1237, 2540, 2578, 748]",1.0,1.0,1.0
lung opacity,"[True, True, True, False, False]","[1621, 1896, 636, 2567, 1193]",1.0,0.6,1.0
lung opacity,"[True, True, True, True, True]","[621, 2331, 772, 1031, 3072]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1338, 2411, 1496, 1454, 1111]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[828, 2706, 181, 2934, 1156]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[606, 2762, 1725, 2129, 329]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2019, 3134, 29, 632, 310]",1.0,1.0,1.0
lung opacity,"[True, False, False, False, True]","[123, 2001, 1348, 1487, 75]",0.7,0.4,1.0
lung opacity,"[True, True, True, True, True]","[1216, 2341, 3142, 1256, 336]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1405, 1111, 419, 514, 1651]",1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[1213, 2207, 1947, 2158, 363]",0.95,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1389, 2888, 2818, 2507, 1532]",1.0,1.0,1.0
lung opacity,"[True, False, True, True, False]","[2138, 1287, 706, 1917, 44]",0.8055555555555555,0.6,1.0
lung opacity,"[True, True, True, True, True]","[619, 2388, 290, 2300, 3147]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2998, 2970, 2367, 548, 2051]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1259, 1239, 347, 2661, 2862]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2512, 178, 332, 1148, 724]",1.0,1.0,1.0
lung opacity,"[False, False, False, True, True]","[570, 120, 1994, 434, 1263]",0.325,0.4,0.25
lung opacity,"[True, True, True, True, True]","[2680, 1869, 2884, 3014, 663]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[888, 3077, 826, 259, 3184]",1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[964, 2105, 1221, 1400, 2932]",0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, False, True]","[820, 1491, 1902, 3170, 3008]",0.95,0.8,1.0
lung opacity,"[True, True, False, True, False]","[2974, 2340, 1809, 2343, 1094]",0.9166666666666666,0.6,1.0
lung opacity,"[True, True, False, True, True]","[2640, 3175, 2463, 1460, 991]",0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[213, 2988, 2744, 995, 210]",1.0,1.0,1.0
lung opacity,"[True, True, False, False, False]","[2899, 2560, 2212, 811, 1774]",1.0,0.4,1.0
lung opacity,"[True, True, True, True, True]","[2265, 2743, 209, 78, 187]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2098, 1411, 2273, 2249, 70]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[333, 2578, 3013, 2384, 2331]",1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[569, 1649, 2827, 1006, 2807]",0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2140, 899, 576, 1558, 288]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[517, 2139, 1124, 2994, 2889]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2514, 1340, 89, 3107, 3006]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1362, 789, 2342, 3064, 3019]",1.0,1.0,1.0
lung opacity,"[False, False, False, True, True]","[825, 281, 1994, 1588, 1726]",0.325,0.4,0.25
lung opacity,"[True, True, False, True, True]","[1839, 1891, 2843, 882, 722]",0.8875,0.8,1.0
lung opacity,"[True, False, True, True, True]","[2813, 1705, 3178, 2749, 2758]",0.8041666666666667,0.8,1.0
lung opacity,"[False, False, True, True, True]","[3079, 1049, 1477, 1036, 665]",0.4777777777777777,0.6,0.3333333333333333
lung opacity,"[False, True, True, True, True]","[2064, 930, 1230, 290, 2035]",0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[1045, 528, 2632, 2389, 3185]",1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[3018, 2542, 1060, 471, 2357]",0.8875,0.8,1.0
lung opacity,"[True, True, False, True, False]","[1523, 1417, 852, 234, 758]",0.9166666666666666,0.6,1.0
lung opacity,"[True, True, True, True, True]","[1530, 2684, 1710, 432, 3138]",1.0,1.0,1.0
lung opacity,"[True, True, False, True, False]","[2586, 430, 943, 893, 2468]",0.9166666666666666,0.6,1.0
lung opacity,"[True, False, True, True, True]","[2480, 607, 2541, 1013, 1807]",0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2624, 1111, 2905, 993, 1935]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[848, 2107, 454, 125, 1812]",1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[2920, 2927, 2085, 648, 306]",0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2202, 2095, 3122, 2478, 3063]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[332, 2812, 52, 967, 151]",1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1130, 206, 2269, 2271, 920]",1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[2331, 1448, 18, 2363, 1239]",0.8875,0.8,1.0
lung opacity,"[True, True, False, True, True]","[2542, 827, 1755, 3175, 1515]",0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[660, 1729, 1983, 2416, 2165]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[1821, 2832, 2174, 2340, 1809]",1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1836, 1963, 2852, 2089, 1907]",1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[2075, 1827, 2599, 21, 1380]",0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[2993, 1506, 1972, 808, 1500]",1.0,1.0,1.0
lung opacity,"[True, False, False, False, False]","[1726, 731, 284, 2903, 2394]",1.0,0.2,1.0
lung opacity,"[True, True, True, True, True]","[1188, 1900, 622, 3125, 2164]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[528, 1999, 1874, 548, 1135]",1.0,1.0,1.0
lung opacity,"[True, True, False, True, True]","[2239, 430, 943, 2055, 780]",0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[3012, 1782, 2136, 2360, 474]",1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[2348, 2534, 357, 2378, 3051]",0.6791666666666667,0.8,0.5
lung opacity,"[True, False, False, True, True]","[1961, 2158, 952, 2076, 1224]",0.7000000000000001,0.6,1.0
lung opacity,"[True, True, True, True, True]","[641, 667, 2082, 2584, 67]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[3000, 3165, 899, 1891, 2172]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[2578, 1944, 3013, 408, 1237]",1.0,1.0,1.0
lung opacity,"[True, True, True, False, True]","[228, 2035, 794, 957, 2456]",0.95,0.8,1.0
lung opacity,"[True, True, True, False, True]","[653, 547, 2004, 2229, 1353]",0.95,0.8,1.0
lung opacity,"[True, True, True, False, False]","[1359, 797, 294, 1809, 1649]",1.0,0.6,1.0
lung opacity,"[False, True, True, True, True]","[2021, 16, 3064, 1124, 2599]",0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, False]","[2640, 951, 1359, 2832, 1649]",1.0,0.8,1.0
lung opacity,"[True, False, True, True, True]","[2446, 303, 4, 146, 1808]",0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1757, 3128, 1781, 2958, 1123]",1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[70, 415, 2830, 1415, 2730]",0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[1665, 2371, 371, 361, 1586]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1340, 1025, 929, 2928, 2315]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, False]","[2878, 1517, 2141, 294, 1649]",1.0,0.8,1.0
lung opacity,"[False, False, False, True, False]","[147, 2780, 1443, 976, 258]",0.25,0.2,0.25
lung opacity,"[True, True, False, True, True]","[2387, 2504, 1877, 2800, 3044]",0.8875,0.8,1.0
lung opacity,"[True, True, True, True, True]","[198, 2534, 1817, 1102, 77]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[13, 1338, 266, 3053, 1869]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1939, 843, 2188, 2181, 1683]",1.0,1.0,1.0
lung opacity,"[True, False, True, True, True]","[982, 1994, 212, 1099, 2552]",0.8041666666666667,0.8,1.0
lung opacity,"[True, False, True, True, True]","[678, 1147, 1169, 325, 713]",0.8041666666666667,0.8,1.0
lung opacity,"[True, True, True, True, True]","[3134, 2019, 2607, 221, 1297]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[266, 1203, 1971, 517, 342]",1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[2968, 1593, 1596, 1275, 3078]",0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, True]","[1812, 1696, 862, 577, 270]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[96, 1660, 2595, 734, 642]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[108, 1931, 2954, 1212, 1284]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[801, 1785, 109, 939, 1790]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[1523, 1235, 2107, 953, 2012]",1.0,1.0,1.0
lung opacity,"[True, True, True, True, True]","[214, 2044, 1237, 936, 33]",1.0,1.0,1.0
lung opacity,"[False, True, True, True, True]","[1483, 1744, 1154, 3023, 1298]",0.6791666666666667,0.8,0.5
lung opacity,"[True, True, True, True, False]","[1547, 2283, 2126, 1438, 814]",1.0,0.8,1.0
lung opacity,"[True, True, True, True, True]","[480, 3105, 3185, 1496, 2331]",1.0,1.0,1.0
